File	Line	Term	Text
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\punishments\JailHandler.java	39	TT	import org.l2jmobius.gameserver.model.punishment.PunishmentType;
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\punishments\JailHandler.java	54	TT	  Containers.Global().addListener(new ConsumerEventListener(Containers.Global(), EventType.ON_PLAYER_LOGIN, (OnPlayerLogin event) -> onPlayerLogin(event), this));
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\punishments\JailHandler.java	68	TT	   PunishmentTask task = PunishmentManager.getInstance().getPunishment(player.getObjectId(), PunishmentAffect.CHARACTER, PunishmentType.JAIL);
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\punishments\JailHandler.java	71	TT	    long timeRemaining = task.getExpirationTime() - System.currentTimeMillis();
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\punishments\JailHandler.java	93	TT	 public void onStart(PunishmentTask task)
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\punishments\JailHandler.java	150	TT	 public void onEnd(PunishmentTask task)
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\punishments\JailHandler.java	211	TT	 private void applyToPlayer(PunishmentTask task, Player player)
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\punishments\JailHandler.java	220	TT	  ThreadPool.schedule(new TeleportTask(player, JailZone.getLocationIn()), 2000);
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\punishments\JailHandler.java	241	TT	   long jailDuration = task.getExpirationTime() - System.currentTimeMillis();
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\punishments\JailHandler.java	263	TT	  ThreadPool.schedule(new TeleportTask(player, JailZone.getLocationOut()), 2000);
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\punishments\JailHandler.java	281	TT	 public PunishmentType getType()
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\punishments\JailHandler.java	283	TT	  return PunishmentType.JAIL;
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\AddHate.java	15	TT	 * along with this program. If not, see <http://www.gnu.org/licenses/>.
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\AddHate.java	33	TT	 public AddHate(Condition attachCond, Condition applyCond, StatSet set, StatSet params)
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\AddHate.java	35	TT	  super(attachCond, applyCond, set, params);
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\AddHate.java	49	TT	  if (!effected.isAttackable())
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\AddHate.java	57	TT	   effected.asAttackable().addDamageHate(effector, 0, (int) val);
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\AddHate.java	61	TT	   effected.asAttackable().reduceHate(effector, (int) -val);
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\ApplySkillEffects.java	40	TT	 public ApplySkillEffects(Condition attachCond, Condition applyCond, StatSet set, StatSet params)
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\ApplySkillEffects.java	42	TT	  super(attachCond, applyCond, set, params);
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\AttackTrait.java	15	TT	 * along with this program. If not, see <http://www.gnu.org/licenses/>.
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\AttackTrait.java	29	TT	import org.l2jmobius.gameserver.model.stats.TraitType;
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\AttackTrait.java	32	TT	 * Attack Trait effect implementation.
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\AttackTrait.java	35	TT	public class AttackTrait extends AbstractEffect
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\AttackTrait.java	37	TT	 private final Map<TraitType, Float> _attackTraits = new EnumMap<>(TraitType.class);
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\AttackTrait.java	39	TT	 public AttackTrait(Condition attachCond, Condition applyCond, StatSet set, StatSet params)
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\AttackTrait.java	41	TT	  super(attachCond, applyCond, set, params);
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\AttackTrait.java	51	TT	   _attackTraits.put(TraitType.valueOf(param.getKey()), (Float.parseFloat((String) param.getValue()) + 100) / 100);
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\AttackTrait.java	59	TT	  synchronized (charStat.getAttackTraits())
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\AttackTrait.java	61	TT	   for (Entry<TraitType, Float> trait : _attackTraits.entrySet())
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\AttackTrait.java	63	TT	    if (charStat.getAttackTraitsCount()[trait.getKey().ordinal()] == 0)
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\AttackTrait.java	68	TT	    charStat.getAttackTraits()[trait.getKey().ordinal()] /= trait.getValue();
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\AttackTrait.java	69	TT	    charStat.getAttackTraitsCount()[trait.getKey().ordinal()]--;
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\AttackTrait.java	78	TT	  synchronized (charStat.getAttackTraits())
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\AttackTrait.java	80	TT	   for (Entry<TraitType, Float> trait : _attackTraits.entrySet())
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\AttackTrait.java	82	TT	    charStat.getAttackTraits()[trait.getKey().ordinal()] *= trait.getValue();
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\AttackTrait.java	83	TT	    charStat.getAttackTraitsCount()[trait.getKey().ordinal()]++;
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\Backstab.java	15	TT	 * along with this program. If not, see <http://www.gnu.org/licenses/>.
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\Backstab.java	24	TT	import org.l2jmobius.gameserver.model.effects.EffectType;
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\Backstab.java	25	TT	import org.l2jmobius.gameserver.model.item.enums.ShotType;
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\Backstab.java	35	TT	 public Backstab(Condition attachCond, Condition applyCond, StatSet set, StatSet params)
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\Backstab.java	37	TT	  super(attachCond, applyCond, set, params);
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\Backstab.java	47	TT	 public EffectType getEffectType()
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\Backstab.java	49	TT	  return EffectType.PHYSICAL_ATTACK;
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\Backstab.java	66	TT	  final boolean ss = skill.useSoulShot() && effector.isChargedShot(ShotType.SOULSHOTS);
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\Backstab.java	79	TT	  // Manage attack or cast break of the target (calculating rate, sending message...)
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\Backstab.java	82	TT	   effected.breakAttack();
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\Betray.java	15	TT	 * along with this program. If not, see <http://www.gnu.org/licenses/>.
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\Betray.java	25	TT	import org.l2jmobius.gameserver.model.effects.EffectType;
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\Betray.java	34	TT	 public Betray(Condition attachCond, Condition applyCond, StatSet set, StatSet params)
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\Betray.java	36	TT	  super(attachCond, applyCond, set, params);
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\Betray.java	52	TT	 public EffectType getEffectType()
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\Betray.java	54	TT	  return EffectType.DEBUFF;
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\Betray.java	66	TT	  effected.getAI().setIntention(Intention.ATTACK, effected.asPlayer());
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\BlockAbnormalSlot.java	15	TT	 * along with this program. If not, see <http://www.gnu.org/licenses/>.
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\BlockAbnormalSlot.java	38	TT	 public BlockAbnormalSlot(Condition attachCond, Condition applyCond, StatSet set, StatSet params)
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\BlockAbnormalSlot.java	40	TT	  super(attachCond, applyCond, set, params);
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\BlockChat.java	15	TT	 * along with this program. If not, see <http://www.gnu.org/licenses/>.
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\BlockChat.java	24	TT	import org.l2jmobius.gameserver.model.effects.EffectType;
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\BlockChat.java	26	TT	import org.l2jmobius.gameserver.model.punishment.PunishmentTask;
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\BlockChat.java	27	TT	import org.l2jmobius.gameserver.model.punishment.PunishmentType;
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\BlockChat.java	32	Boss	 * @author BiggBoss
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\BlockChat.java	36	TT	 public BlockChat(Condition attachCond, Condition applyCond, StatSet set, StatSet params)
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\BlockChat.java	38	TT	  super(attachCond, applyCond, set, params);
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\BlockChat.java	48	TT	 public EffectType getEffectType()
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\BlockChat.java	50	TT	  return EffectType.CHAT_BLOCK;
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\BlockChat.java	56	TT	  PunishmentManager.getInstance().stopPunishment(effected.getObjectId(), PunishmentAffect.CHARACTER, PunishmentType.CHAT_BAN);
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\BlockChat.java	62	TT	  PunishmentManager.getInstance().startPunishment(new PunishmentTask(0, effected.getObjectId(), PunishmentAffect.CHARACTER, PunishmentType.CHAT_BAN, 0, "Chat banned bot report", "system", true));
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\BlockParty.java	15	TT	 * along with this program. If not, see <http://www.gnu.org/licenses/>.
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\BlockParty.java	25	TT	import org.l2jmobius.gameserver.model.punishment.PunishmentTask;
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\BlockParty.java	26	TT	import org.l2jmobius.gameserver.model.punishment.PunishmentType;
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\BlockParty.java	31	Boss	 * @author BiggBoss
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\BlockParty.java	35	TT	 public BlockParty(Condition attachCond, Condition applyCond, StatSet set, StatSet params)
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\BlockParty.java	37	TT	  super(attachCond, applyCond, set, params);
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\BlockParty.java	49	TT	  PunishmentManager.getInstance().stopPunishment(effected.getObjectId(), PunishmentAffect.CHARACTER, PunishmentType.PARTY_BAN);
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\BlockParty.java	55	TT	  PunishmentManager.getInstance().startPunishment(new PunishmentTask(0, effected.getObjectId(), PunishmentAffect.CHARACTER, PunishmentType.PARTY_BAN, 0, "Party banned by bot report", "system", true));
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\BlockResurrection.java	15	TT	 * along with this program. If not, see <http://www.gnu.org/licenses/>.
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\BlockResurrection.java	30	TT	 public BlockResurrection(Condition attachCond, Condition applyCond, StatSet set, StatSet params)
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\BlockResurrection.java	32	TT	  super(attachCond, applyCond, set, params);
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\Bluff.java	15	TT	 * along with this program. If not, see <http://www.gnu.org/licenses/>.
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\Bluff.java	36	TT	 public Bluff(Condition attachCond, Condition applyCond, StatSet set, StatSet params)
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\Bluff.java	38	TT	  super(attachCond, applyCond, set, params);
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\Buff.java	15	TT	 * along with this program. If not, see <http://www.gnu.org/licenses/>.
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\Buff.java	23	TT	import org.l2jmobius.gameserver.model.effects.EffectType;
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\Buff.java	32	TT	 public Buff(Condition attachCond, Condition applyCond, StatSet set, StatSet params)
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\Buff.java	34	TT	  super(attachCond, applyCond, set, params);
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\Buff.java	38	TT	 public EffectType getEffectType()
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\Buff.java	40	TT	  return EffectType.BUFF;
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\CallParty.java	15	TT	 * along with this program. If not, see <http://www.gnu.org/licenses/>.
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\CallParty.java	32	TT	 public CallParty(Condition attachCond, Condition applyCond, StatSet set, StatSet params)
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\CallParty.java	34	TT	  super(attachCond, applyCond, set, params);
D:\Lineage-II-Ashen-Dynasty\l2-ashen-dynasty-rebuild\server\runtime\interlude\game\data\scripts\handlers\skill\effects\CallPc.java	15	TT	 * along with this program. If not, see <http://www.gnu.org/licenses/>.
